CustumerId,Speed,RPM,EngineLoad
140228,0,0,0
140255,0,0,0
140254,0,0,0
140253,0,0,0
140252,0,0,0
140251,0,0,0
140296,0,0,0
140295,0,0,0
140294,0,0,0
140293,0,0,0
140292,0,0,0
140341,0,0,0
140340,0,0,0
140339,0,0,0
140338,0,0,0
140337,0,0,0
140391,0,0,0
140390,0,0,0
140389,0,0,0
140388,0,0,0
140384,0,0,0
140445,0,0,0
140444,0,0,0
140443,0,0,0
140441,0,0,0
140437,0,0,0
140479,0,0,0
140478,0,0,0
140477,0,0,0
140476,0,0,0
140475,0,0,0
140530,0,0,0
140529,0,0,0
140528,0,0,0
140527,0,0,0
140526,0,0,0
140576,0,0,0
140575,0,0,0
140574,0,0,0
140573,0,0,0
140572,0,0,0
140628,0,0,0
140627,0,0,0
140625,0,0,0
140626,0,0,0
140624,0,0,0
140679,0,0,0
140678,0,0,0
140677,0,0,0
140676,0,0,0
140675,0,0,0
140722,0,0,0
146702,0,0,0
146701,0,0,0
140721,0,0,0
146700,0,0,0
140720,0,0,0
140766,0,0,0
140719,0,0,0
227164,4,1350,0
227163,21,1470,25
227162,19,1391,26
227161,26,1890,66
227156,28,1986,3
227180,21,1483,0
227179,14,995,0
227178,12,821,86
227177,18,1297,72
227176,20,1423,45
227253,19,1358,44
227315,19,1358,44
227252,16,1141,45
227366,16,1141,45
227365,9,924,45
227251,9,924,45
227364,3,916,48
227250,3,916,48
227363,0,816,43
227248,0,816,43
227376,0,778,47
227374,2,867,40
227411,1,882,54
227439,7,904,76
227460,3,912,57
227492,3,899,66
227514,7,953,96
227536,14,1794,38
227567,11,1352,31
227619,9,1175,41
227651,7,796,41
227679,7,930,48
227718,4,908,52
227314,4,908,52
227735,2,921,50
227313,2,921,50
227312,3,888,70
227779,3,888,70
227311,8,962,96
227796,8,962,96
227310,16,1797,8
227823,16,1797,8
227308,14,969,67
227850,14,969,67
227324,18,1295,46
227319,19,1345,26
227318,20,1438,40
227317,22,1516,25
227316,20,1483,28
227882,21,1498,20
228006,19,1362,45
228005,21,1465,26
228004,19,1333,1
228021,19,1346,41
228050,23,1639,41
227368,29,1996,38
227367,28,1302,14
227384,24,1109,0
227383,22,992,70
227379,21,990,76
227377,22,990,74
227416,22,990,35
227415,21,847,29
227414,14,961,31
227413,14,961,30
227412,11,843,68
227448,4,917,43
227446,0,889,40
227445,0,779,46
227444,0,781,43
227440,0,778,45
227465,0,780,44
227464,0,779,44
227463,0,777,43
227462,0,781,44
227461,0,778,44
227497,3,769,54
227496,1,933,46
227495,0,776,49
227494,0,771,54
227493,1,903,55
227519,3,934,53
227518,6,949,59
227517,7,915,45
227516,1,914,49
227515,2,908,60
227541,1,914,49
227540,6,937,59
227539,6,848,78
227538,17,1758,1
227537,24,1735,59
227572,28,1264,31
227571,29,1332,9
227570,29,1316,25
227569,30,1408,9
227568,24,1070,3
227602,19,842,29
227601,16,901,40
227600,9,901,71
227599,14,1033,86
227598,11,786,71
227624,11,900,46
227623,14,1012,29
227622,13,941,12
227621,13,907,24
227620,10,824,61
227656,14,938,0
227655,12,876,34
227654,13,933,30
227653,6,851,55
227652,12,880,97
227688,15,1100,64
227687,18,1155,32
227686,13,986,0
227685,15,1043,43
227680,13,941,13
227723,12,900,25
227722,12,876,45
227721,12,0,64
227720,10,0,55
227719,12,869,49
227740,12,947,58
227739,13,924,60
227738,8,927,43
227737,9,951,49
227736,8,895,55
227784,13,980,40
227783,12,915,44
227782,11,920,44
227781,14,922,44
227780,11,923,44
227801,6,922,44
227800,1,916,45
227799,1,903,45
227798,6,919,41
227797,6,905,55
227828,5,857,47
227827,3,864,59
227826,13,1607,31
227825,16,1198,33
227824,25,1662,14
227856,14,883,32
227855,6,852,69
227854,8,920,43
227852,8,952,41
227851,14,990,98
227887,22,1515,20
227886,26,1751,15
227885,13,865,34
227884,21,1522,60
227883,22,1514,34
227908,13,893,29
227907,3,854,56
227906,4,911,69
227905,15,1890,56
227904,18,1310,60
228076,18,1303,34
227948,18,1303,34
228124,21,1479,45
227947,21,1479,45
227946,25,1734,29
228151,25,1734,29
227945,29,2086,76
228179,29,2086,76
227943,35,1609,41
228208,35,1609,41
228232,36,1615,6
228253,34,1556,40
228289,24,1002,0
228314,9,747,97
228366,15,1012,95
228565,9,876,34
228555,9,876,34
227986,10,975,87
227985,18,1241,25
227984,18,1208,25
227983,16,1157,25
227982,8,892,18
227981,7,1294,40
228009,17,1561,0
228008,23,1476,69
228007,23,1476,69
228033,14,988,30
228032,15,988,46
228031,23,1627,5
228029,0,1456,7
228023,11,869,38
228061,6,763,98
228060,9,849,98
228058,18,1258,61
228054,19,1347,45
228052,17,1208,58
228081,16,1161,58
228080,13,783,26
228079,6,892,43
228078,8,1037,69
228077,18,2034,5
228109,16,1062,27
228108,14,1022,20
228107,10,783,55
228105,10,909,39
228100,5,841,41
228136,1,916,40
228135,0,1261,65
228134,5,913,45
228133,3,918,41
228126,0,905,40
228165,0,768,56
228164,0,782,56
228162,0,761,68
228161,1,932,40
228154,2,917,47
228188,0,917,43
228187,1,932,45
228186,0,767,60
228185,5,923,54
228180,2,923,43
228218,1,931,40
228217,2,864,73
228216,6,933,46
228215,5,920,45
228210,5,936,44
228239,8,951,51
228238,13,933,15
228237,13,887,43
228236,21,1477,42
228234,22,1371,12
228261,14,884,0
228260,11,809,52
228258,9,915,52
228257,10,881,57
228254,5,889,69
228300,9,917,69
228298,20,1436,0
228297,21,1446,6
228296,15,1338,12
228291,13,907,39
228321,15,1083,89
228320,16,1390,28
228319,19,1402,62
228317,23,1612,57
228315,21,1388,0
228354,13,921,60
228351,11,788,66
228348,11,835,98
228346,20,1423,65
228343,29,1669,1
228371,29,1295,43
228370,31,1391,44
228369,31,1385,31
228368,31,1378,52
228367,35,1579,58
228554,43,1966,54
228582,43,1966,54
228553,49,2228,47
228605,49,2228,47
228623,45,2051,0
228648,39,1766,10
228703,37,1650,35
228727,37,1683,36
228791,41,1844,46
228799,41,1844,46
228919,41,1844,46
228918,43,1952,46
228917,46,2079,43
228916,47,2122,38
228915,47,2100,31
228941,48,2153,51
228413,49,1612,23
228412,51,1660,51
228411,55,1783,58
228410,54,1753,30
228409,53,1717,29
228408,54,1728,28
228939,54,1766,34
228938,59,1910,41
228937,61,1697,0
228966,63,888,36
229013,65,912,37
229012,67,917,37
229113,68,919,38
229143,68,919,37
229131,68,919,37
229142,66,919,38
229238,48,918,38
229261,43,922,38
229311,36,919,39
229334,33,1475,34
229357,32,1436,43
229374,33,1518,23
229420,32,1446,23
229426,32,1446,23
229465,32,1435,38
229488,31,1346,38
229487,25,1120,0
229503,23,1054,27
229621,24,1578,34
229572,24,1578,34
229620,28,2141,44
229635,31,2099,11
229634,32,1522,0
229633,22,3,0
229632,22,3,29
229664,22,1651,53
229683,28,1136,38
229682,32,1495,40
229702,32,1654,32
228558,32,1654,32
228557,38,1683,28
229714,38,1683,28
229728,38,1727,4
228556,38,1727,4
228570,37,1648,4
228569,36,1648,21
228568,39,1729,13
228567,38,1707,0
228566,36,1712,30
228587,40,1788,23
228586,37,1666,12
228585,37,1664,9
228584,34,1589,18
228583,39,1777,42
228610,43,1935,68
228609,45,1471,45
228608,45,1432,2
228607,41,1317,0
228606,40,1262,4
228628,43,1380,65
228627,46,1465,30
228626,44,1414,0
228625,43,1375,9
228624,45,1457,56
228657,53,1706,58
228656,56,1835,41
228655,59,1892,38
228654,56,1807,33
228649,52,1646,2
228674,37,1001,0
228673,27,1244,0
228672,22,845,40
228671,13,947,58
228670,11,809,36
228708,14,1001,60
228707,16,1166,54
228706,18,1266,42
228705,18,1275,30
228704,18,1274,29
228732,18,1261,41
228731,18,1236,10
228730,13,927,24
228729,17,1242,52
228728,19,1363,41
229743,19,1243,41
228798,19,1243,41
228797,11,811,0
229764,11,811,0
228795,13,911,58
229775,13,911,58
228794,12,901,59
229798,12,901,59
229824,16,1383,64
228792,16,1383,64
229863,34,2176,55
229834,34,2176,55
228808,34,2176,55
228807,36,2434,0
229862,36,2434,0
228806,42,1900,20
229878,42,1900,20
229890,44,1964,4
228804,44,1964,4
229913,43,1964,6
228800,43,1964,6
229908,43,1964,6
229981,46,1966,0
230087,46,1966,0
229907,46,1966,0
229986,46,1966,0
230086,51,1626,15
229980,51,1626,15
229979,51,1595,0
230103,51,1595,0
230115,49,1582,16
229978,49,1582,16
230134,54,1702,36
230133,45,1437,0
230156,46,1489,60
230174,46,1471,0
230199,44,1435,18
230198,44,1406,0
230215,43,1385,45
230227,46,1498,41
230239,47,1502,14
230255,46,1481,32
230276,46,1445,11
230299,43,1431,20
230301,43,1431,20
230298,46,1492,43
230315,46,1492,43
230297,50,1614,42
230363,50,1614,42
230356,50,1614,42
230351,50,1614,42
230381,50,1614,42
230380,46,1464,0
230379,48,1547,76
230396,59,1909,86
230407,62,1994,42
230418,62,1994,42
230434,70,2248,84
230445,72,1845,29
230456,75,1837,56
230462,78,1888,38
230468,77,1881,23
230479,76,1859,7
230485,75,1821,41
230491,76,1847,54
230497,76,1863,27
230503,75,1818,3
230539,67,1616,0
230538,71,1748,56
230561,75,1815,30
230638,76,1860,2
230642,76,1860,2
230679,77,1872,72
230678,80,1938,40
230690,80,1947,38
230689,78,1899,3
230715,75,1821,0
230735,65,1579,0
228920,58,1440,18
228943,59,1433,20
228942,58,1411,5
228971,55,1339,0
228970,54,1331,38
228969,55,1330,41
228968,50,1196,6
228967,46,1451,27
228994,51,1575,0
228992,53,1684,32
228993,52,1670,25
228991,53,1696,43
228990,53,3,32
228989,52,1703,25
229017,52,1606,3
229016,48,1557,45
229015,48,1519,8
229014,48,1612,45
229062,52,1676,45
230777,52,1676,45
230783,52,1676,45
229061,53,1720,46
230850,53,1720,46
230849,56,1806,47
229060,56,1806,47
229059,58,1867,52
230891,58,1867,52
230987,57,1393,61
229058,57,1393,61
229057,61,1487,58
230986,61,1487,58
229118,61,1495,5
229117,62,1517,57
229116,66,1610,54
229115,68,1665,35
229114,69,1673,32
229125,69,1646,11
230985,69,1646,11
231009,68,1649,36
229124,68,1649,36
229122,68,1639,16
231006,68,1639,16
229121,66,1595,10
231345,66,1595,10
229120,64,1553,8
231344,64,1553,8
229119,62,1497,0
231343,62,1497,0
231353,55,1350,0
229136,55,1350,0
229135,58,1411,45
231352,58,1411,45
231351,59,1434,1
229134,59,1434,1
229133,57,1383,0
231371,57,1383,0
231376,57,1383,0
231413,50,869,32
231370,50,869,32
229132,50,869,32
231424,50,869,32
229147,51,916,26
229146,52,918,27
229145,53,919,27
229144,51,908,34
231423,50,915,36
231412,50,915,36
231411,43,921,32
231437,43,921,32
231436,42,1363,50
231435,44,1440,54
231434,46,1479,44
231433,47,1499,40
231467,48,1549,28
231466,47,1506,40
231465,48,1534,28
231463,48,1541,30
231462,46,1488,5
231482,37,1228,20
231481,36,1171,47
231480,38,1231,68
231479,38,1233,42
231478,40,1297,56
231504,41,1340,45
231503,39,1274,4
231502,36,1170,9
231501,32,972,29
231500,32,1033,98
231521,35,1135,37
231520,35,1162,63
231519,38,1225,46
229243,38,1408,84
229241,46,1474,0
229242,48,1616,7
229240,39,1220,0
229239,35,0,0
229266,37,1209,76
229265,42,1356,57
229264,46,1408,51
229263,48,1509,45
229262,52,3,33
229289,48,1327,0
229288,37,64,11
229287,37,1181,14
229286,38,1208,61
229284,40,1304,29
229316,42,1355,23
229315,41,1334,0
229314,39,1257,0
229313,39,1256,47
229312,43,1384,19
229339,43,1390,14
229338,40,1271,0
229337,32,1042,1
229336,30,979,5
229335,31,1003,94
229362,29,1320,0
229361,25,1137,63
229360,29,1329,45
229359,32,1450,44
229358,38,1718,43
229379,44,1980,46
229378,46,2079,38
229377,44,1993,1
229376,41,1839,14
229375,43,1975,70
229425,52,2089,1
231518,52,2089,1
231517,52,1717,43
229424,52,1717,43
229423,56,1794,38
231555,56,1794,38
231554,59,1893,33
229422,59,1893,33
229421,61,1982,38
231553,61,1982,38
229431,69,2236,58
229430,71,2300,22
229429,73,2337,0
229428,65,2081,0
229427,58,1873,0
231552,55,1770,40
231551,55,1772,5
231571,48,1531,0
231570,44,1430,0
231569,44,1421,3
231567,44,1437,32
229470,47,1528,18
229469,47,1508,10
229468,41,1377,16
229467,46,1505,64
229466,48,1566,37
229492,53,1709,53
229491,58,1883,66
229490,60,877,23
229489,56,1392,40
229508,56,1353,60
229507,56,1364,78
229506,58,1401,78
229505,63,1401,76
229504,67,1606,73
229577,4,1762,53
231564,4,1762,53
231587,4,1736,3
229576,4,1736,3
229575,4,1666,0
231586,4,1666,0
231585,64,1551,0
229574,64,1551,0
231584,61,1513,18
229573,61,1513,18
231583,60,1478,32
231603,62,1485,13
231602,58,1409,0
231601,54,1298,64
231600,57,1375,78
231599,63,1535,87
231634,68,1661,49
231632,73,1774,61
231631,75,1833,43
231627,76,1851,36
231625,75,1821,8
231657,75,1832,32
231655,76,1851,39
231652,77,1879,31
231651,79,1926,37
231649,78,1900,2
231693,77,1877,40
231692,81,1975,48
231691,82,1994,0
231690,76,1782,0
231689,65,1572,0
231704,65,1572,1
231703,63,1537,0
231702,62,895,29
229625,60,914,27
229624,56,918,27
229623,55,921,25
229622,50,913,29
229637,46,929,27
229636,45,1423,0
231701,42,1382,12
231700,46,1481,72
231714,51,1646,63
231713,56,1803,56
231712,56,1813,7
231711,47,1518,0
229669,47,1522,16
229668,49,1567,10
229667,51,1638,32
229666,50,1613,4
229665,48,1573,40
229687,50,1612,19
229686,51,1628,5
229685,50,1597,36
229684,48,1545,0
229707,45,1448,0
229706,43,1377,0
229705,41,1281,0
229704,38,1221,0
229703,38,1465,0
229719,38,1465,0
229718,33,1532,26
229717,37,1600,9
229716,37,1602,37
229715,37,1647,20
229735,37,1715,7
229734,36,1619,31
229733,36,1575,25
229732,36,1620,43
229731,37,1766,65
229748,49,2227,76
229747,58,2625,58
229746,52,877,21
229745,44,1635,0
229744,39,1756,35
229769,40,1793,42
229768,44,1988,43
229767,51,2340,67
229766,48,1550,54
229765,51,1644,6
229780,50,1598,50
229779,50,1613,12
229778,51,1656,0
229777,51,1647,16
229776,53,1698,23
229803,54,1730,7
229802,53,1679,6
229801,51,1643,7
229800,53,1691,30
229799,55,1797,49
231710,57,1824,6
231746,53,1702,0
231745,46,1482,0
231744,39,1812,43
231740,52,2279,79
231738,43,1978,11
229828,46,2070,53
229827,56,2525,63
229826,57,1870,51
229825,69,2248,100
231758,66,2175,47
229839,66,2175,47
231757,71,2305,67
229838,71,2305,67
229837,68,2183,0
231756,68,2183,0
229836,63,2028,0
231755,63,2028,0
231754,61,1966,0
229835,61,1966,0
229856,57,1838,0
229855,48,1476,0
229854,47,2149,47
229853,48,2172,5
229852,48,2170,14
229851,52,2335,31
229867,52,2393,41
229866,53,2393,6
229865,51,2272,6
229864,48,2191,11
229883,52,2352,66
229882,50,2326,0
229881,55,1769,0
229880,55,1769,41
229879,59,0,39
229895,0,1859,10
229894,0,1844,29
229893,58,1889,38
229892,58,1865,21
229891,58,1780,0
231800,51,1635,7
231799,49,2226,56
231798,45,2093,49
231797,49,2216,54
231796,55,1775,99
231807,58,1888,72
229906,63,2032,43
231806,63,2032,43
229905,67,2163,50
231805,67,2163,50
231804,67,1621,0
229904,67,1621,0
229903,62,1509,0
231803,62,1509,0
229902,61,1499,36
231827,61,1499,36
229901,61,1491,5
231826,61,1491,5
229912,61,1479,52
231825,61,1479,52
229911,60,1492,14
231824,60,1492,14
231823,61,1488,35
229910,61,1488,35
229909,59,1438,19
231861,59,1438,19
229918,58,1408,50
229917,60,1471,85
229916,63,1543,67
229915,64,1554,38
229914,65,1604,90
231860,69,1667,44
231859,71,1739,92
231858,72,1745,3
231857,69,1681,67
231875,75,1835,83
231874,83,1993,81
231873,79,1915,0
231872,68,1681,18
231871,63,1532,0
231966,60,1468,6
231965,55,879,19
231964,57,1826,38
231963,59,1907,65
229983,59,1907,65
231962,67,2182,85
229982,67,2182,85
229995,80,2587,100
232064,80,2587,100
232063,91,2953,100
229994,91,2953,100
232062,102,3290,100
229993,102,3290,100
232061,105,2560,100
229992,105,2560,100
232060,113,2759,100
229987,113,2759,100
232115,119,2908,97
232114,99,1400,0
232113,89,900,25
232112,87,2895,24
232111,100,3225,0
232218,100,2511,0
232217,102,2494,0
232216,104,2513,1
232215,106,2552,1
232214,101,2473,0
232326,98,2473,1
232371,98,2473,1
232368,98,2400,72
232325,98,2400,72
232367,96,2344,0
232324,96,2344,0
232323,96,2328,12
232366,96,2328,12
232362,96,2184,0
232322,96,2184,0
232440,0,1819,0
232439,78,886,28
232438,63,921,27
232437,52,916,28
232436,32,923,29
232498,26,1167,44
232497,30,1390,74
232496,40,1806,56
232495,42,1361,32
232494,41,1322,14
232562,40,890,28
232561,31,915,25
232560,12,829,32
232559,21,1522,61
232558,35,2194,2
232632,38,1737,47
232631,47,2122,57
232626,53,2403,44
232625,52,878,23
232624,51,911,23
232881,45,917,24
232882,45,917,24
232877,43,919,26
232880,43,919,26
232876,33,919,25
232879,33,919,25
232875,6,911,29
232878,6,911,29
232873,5,915,29
232874,5,915,29
232970,4,913,31
233042,4,913,31
232969,0,847,29
233041,0,847,29
232968,0,771,50
233040,0,771,50
233039,0,780,48
232967,0,780,48
233038,0,782,47
232966,0,782,47
233114,0,778,48
230090,0,781,48
230089,0,778,49
230091,0,777,48
230088,0,778,49
230108,0,778,48
230107,0,779,49
230106,1,805,83
230105,7,941,19
230104,0,877,30
230120,0,762,50
230119,0,775,50
230118,0,783,49
230117,0,777,49
230116,0,780,50
233113,0,782,49
233112,0,780,49
233111,0,781,49
233110,0,779,49
233359,0,779,49
233426,0,779,49
233294,0,779,49
233358,0,780,50
233425,0,780,50
233293,0,780,50
230138,0,782,50
230137,0,780,50
230136,0,781,49
230135,0,782,3
230161,0,780,49
230160,6,1087,47
230159,12,1289,34
230158,8,1300,34
230157,8,0,90
230179,9,3,94
230178,17,1234,31
230177,17,1814,67
230176,17,1199,16
230175,31,1520,73
233424,41,1877,45
233357,41,1877,45
233292,41,1877,45
233291,42,1353,19
233356,42,1353,19
233423,42,1353,19
233290,42,1364,47
233422,42,1364,47
233355,42,1364,47
233968,45,1453,30
233967,45,1454,16
233966,43,1384,0
230205,41,1317,0
230204,38,1236,17
230203,37,1188,21
230200,39,1254,51
230220,40,1281,35
230219,40,1297,36
230218,40,1298,38
230217,41,1317,43
230216,43,1398,7
230232,40,1277,0
230231,35,1123,0
230230,34,1089,74
230229,34,1085,0
230228,26,849,29
230245,20,883,34
230244,19,1338,58
230243,26,1805,37
230242,29,1968,21
230240,33,1496,47
230258,36,1637,5
230260,35,1578,2
230257,34,1546,46
230259,33,1502,42
230256,34,1491,0
230270,30,1340,33
230269,28,1211,0
230268,26,867,30
230267,22,1557,13
230266,15,1006,5
230282,14,994,48
230281,15,1094,49
230280,21,1548,50
230279,36,2471,55
230278,35,884,25
233965,25,915,25
233991,22,914,28
234051,16,914,31
234019,16,914,31
234089,11,769,72
234126,10,877,84
234153,12,821,89
234152,13,976,76
234151,14,940,76
234150,13,925,33
234149,16,1105,19
234184,14,1023,25
234183,20,1409,28
234181,21,1455,28
230304,21,1455,28
234180,16,1089,23
230303,16,1089,23
234177,19,1344,36
230300,19,1344,36
230308,21,1344,31
230307,20,1434,31
230306,23,1541,31
230305,23,1552,42
230302,23,0,13
230320,15,1032,0
230319,15,1065,67
230318,26,1860,23
230317,27,1937,43
230316,35,1520,0
230357,37,1677,52
234205,37,1677,52
230355,40,1819,9
234204,40,1819,9
230354,42,1918,42
234203,42,1918,42
230353,48,2096,10
234202,48,2096,10
230352,50,1589,11
234201,50,1589,11
234232,51,1665,56
230362,51,1665,56
234231,54,1271,46
230361,54,1271,46
234230,57,1380,41
230360,57,1380,41
234229,57,1386,39
230359,57,1386,39
230358,57,1392,20
234228,57,1392,20
230368,57,1385,5
234265,57,1385,5
230367,54,1321,2
234264,54,1321,2
230366,55,1343,49
234263,55,1343,49
230365,55,1345,7
234262,55,1345,7
234261,52,1263,0
230364,52,1263,0
234281,47,1157,0
234280,50,1221,82
234279,51,882,19
234278,49,909,25
234277,32,918,25
234297,15,916,27
234296,6,909,32
234295,1,919,34
234294,0,885,35
234293,0,767,49
234325,0,783,48
234324,0,781,47
230385,0,782,48
230384,0,781,48
230382,0,777,49
230401,0,783,48
230400,0,781,51
230399,0,780,48
230398,0,785,49
230397,0,773,49
234323,0,785,50
230412,0,785,50
234322,0,747,64
230411,0,747,64
234321,1,926,38
230410,1,926,38
230409,0,771,45
234320,0,771,45
234345,0,775,49
230408,0,775,49
230423,0,779,49
230422,0,779,49
230421,0,778,49
230420,0,780,2
230419,0,779,49
230439,0,781,49
230438,0,783,2
230437,0,780,50
230436,0,0,50
230435,0,780,50
230450,0,780,49
230449,0,778,50
230448,0,781,50
230447,0,779,51
230446,0,783,50
230461,0,778,49
230460,0,782,50
230459,0,779,50
230458,0,782,50
230457,0,782,51
230467,0,780,50
230466,0,782,50
230465,0,779,50
230464,0,777,50
230463,0,778,50
230473,0,780,51
230472,0,780,50
230471,0,781,51
230470,0,785,50
230469,5,910,71
230484,3,890,52
230483,3,861,69
230482,15,1860,41
230481,11,905,81
230480,14,959,52
230490,19,1376,55
230489,28,1993,38
230488,31,1397,61
230487,35,1558,17
230486,33,1511,10
230496,32,1479,10
230495,34,1524,39
230494,37,1687,32
230493,42,1900,69
230492,45,1437,27
230502,44,1411,9
230501,40,1278,0
230500,38,1197,7
230499,35,1142,1
230498,31,869,14
230513,27,1208,0
230512,20,898,72
230511,24,1070,56
230510,25,1116,37
230505,24,1092,27
234344,29,1326,63
234343,36,1632,45
234342,37,1683,5
234341,40,1765,0
234372,38,1688,0
234371,37,1691,54
234370,47,2128,61
234369,47,2033,0
234368,42,905,0
234393,27,900,28
234392,27,3,35
230544,27,3,51
230542,0,765,60
230541,0,785,54
230540,0,781,45
230566,0,789,47
230565,0,772,56
230564,1,923,43
230563,0,723,56
230562,1,918,47
234391,0,870,24
234390,0,760,49
234389,0,776,48
234414,0,777,49
234413,0,784,49
234412,0,784,50
230601,0,785,49
234411,0,785,49
234410,0,779,50
230600,0,779,50
230599,0,780,49
234434,0,780,49
230598,0,782,49
234433,0,782,49
230597,0,780,50
234432,0,780,50
230596,0,758,58
234431,0,758,58
234430,1,896,64
230647,1,896,64
234452,3,905,63
230645,3,905,63
230641,0,896,52
234451,0,896,52
234450,3,901,62
230640,3,901,62
234449,12,1353,3
230639,12,1353,3
230650,18,1285,52
230649,26,1821,54
230646,30,1340,57
230644,30,1376,10
230643,35,1558,45
234448,39,1762,41
234476,42,1327,54
234475,42,1358,17
234474,41,1335,13
234473,40,1283,0
